rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
11,doi:10.21203/rs.3.rs-9385278/v1,Natural Language-Driven Zero-Shot Generalization of Robotic Grasping Skills,,,https://doi.org/10.21203/rs.3.rs-9385278/v1,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
12,doi:10.1002/aisy.202400404,Interactive Prompt‐Guided Robotic Grasping for Arbitrary Objects Based on Promptable Segment Anything Model and Force‐Closure Analysis,2024,Advanced Intelligent Systems,https://doi.org/10.1002/aisy.202400404,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
13,doi:10.3390/robotics7040076,Motion Planning and Reactive Control Algorithms for Object Manipulation in Uncertain Conditions,2018,Robotics,https://doi.org/10.3390/robotics7040076,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
14,doi:10.48550/arxiv.2307.13204,GraspGPT: Leveraging Semantic Knowledge from a Large Language Model for Task-Oriented Grasping,2023,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2307.13204,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
15,arxiv:2603.15265v1,MoE-ACT: Scaling Multi-Task Bimanual Manipulation with Sparse Language-Conditioned Mixture-of-Experts Transformers,2026,arXiv,http://arxiv.org/abs/2603.15265v1,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
16,doi:10.1515/jmdai-2024-0003,Robotic Hand Grasping: a review focused on multiple objects manipulation,2025,Journal of Machine Design and Automation Intelligence,https://doi.org/10.1515/jmdai-2024-0003,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
17,arxiv:2503.12609v2,VISO-Grasp: Vision-Language Informed Spatial Object-centric 6-DoF Active View Planning and Grasping in Clutter and Invisibility,2025,arXiv,http://arxiv.org/abs/2503.12609v2,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
18,doi:10.20944/preprints202606.0400.v1,Vision-Language-Action and Vision Language Models for Robot Manipulation: A Comprehensive Review Towards Real-World Applications,,,https://doi.org/10.20944/preprints202606.0400.v1,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
19,doi:10.3390/sym18030394,PI-VLA: Adaptive Symmetry-Aware Decision-Making for Long-Horizon Vision–Language–Action Manipulation,2026,Symmetry,https://doi.org/10.3390/sym18030394,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
20,arxiv:2312.16217v1,ManipLLM: Embodied Multimodal Large Language Model for Object-Centric Robotic Manipulation,2023,arXiv,http://arxiv.org/abs/2312.16217v1,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
21,doi:10.7816/imuling-15-2025-01x003,Grasping grammar: The haptic turn in language documentation,2025,Contemporary Studies in Linguistics I,https://doi.org/10.7816/imuling-15-2025-01x003,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
22,doi:10.3390/s26113541,Sensing the Action: Rethinking Sensor Modalities and Multi-Modal Fusion in Vision–Language–Action Models for Robotic Manipulation,2026,Sensors,https://doi.org/10.3390/s26113541,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
23,doi:10.1109/icarcv.2016.7838638,Object grasping by combining caging and force closure,2016,"2016 14th International Conference on Control, Automation, Robotics and Vision (ICARCV)",https://doi.org/10.1109/icarcv.2016.7838638,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
24,doi:10.1016/j.neulet.2009.03.108,Grip force adaptation in manipulation activities performed under different coating and grasping conditions,2009,Neuroscience Letters,https://doi.org/10.1016/j.neulet.2009.03.108,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
25,doi:10.1109/lra.2023.3320012,GraspGPT: Leveraging Semantic Knowledge From a Large Language Model for Task-Oriented Grasping,2023,IEEE Robotics and Automation Letters,https://doi.org/10.1109/lra.2023.3320012,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
26,doi:10.3390/robotics14030024,Agentic Workflows for Improving Large Language Model Reasoning in Robotic Object-Centered Planning,2025,Robotics,https://doi.org/10.3390/robotics14030024,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
27,arxiv:2507.10776v1,rt-RISeg: Real-Time Model-Free Robot Interactive Segmentation for Active Instance-Level Object Understanding,2025,arXiv,http://arxiv.org/abs/2507.10776v1,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
28,doi:10.1108/aa-11-2020-0180,Optimal grasp force for robotic grasping and in-hand manipulation with impedance control,2021,Assembly Automation,https://doi.org/10.1108/aa-11-2020-0180,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
29,arxiv:2112.03227v4,CALVIN: A Benchmark for Language-Conditioned Policy Learning for Long-Horizon Robot Manipulation Tasks,2021,arXiv,http://arxiv.org/abs/2112.03227v4,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
30,doi:10.1609/aaai.v40i29.39677,Continuous Vision-Language-Action Co-Learning with Semantic-Physical Alignment for Behavioral Cloning,2026,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v40i29.39677,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
31,doi:10.1109/case59546.2024.10711845,Vision-language model-driven scene understanding and robotic object manipulation,2024,2024 IEEE 20th International Conference on Automation Science and Engineering (CASE),https://doi.org/10.1109/case59546.2024.10711845,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
32,arxiv:2605.11144v1,Forecast-aware Gaussian Splatting for Predictive 3D Representation in Language-Guided Pick-and-Place Manipulation,2026,arXiv,http://arxiv.org/abs/2605.11144v1,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
33,arxiv:2506.18088v2,RoboTwin 2.0: A Scalable Data Generator and Benchmark with Strong Domain Randomization for Robust Bimanual Robotic Manipulation,2025,arXiv,http://arxiv.org/abs/2506.18088v2,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
34,doi:10.48550/arxiv.1809.10790,Deep Object Pose Estimation for Semantic Robotic Grasping of Household Objects,2018,arXiv (Cornell University),https://doi.org/10.48550/arxiv.1809.10790,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
35,doi:10.1038/s41598-018-33916-8,Vision facilitates tactile perception when grasping an object,2018,Scientific Reports,https://doi.org/10.1038/s41598-018-33916-8,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
36,doi:10.1088/1742-6596/3077/1/012001,Detection of Robot Optimal Grasping Pose Based on Vision-Language Models,2025,Journal of Physics: Conference Series,https://doi.org/10.1088/1742-6596/3077/1/012001,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
37,doi:10.1111/1467-8659.00678,Planning Collision‐Free Reaching Motions for Interactive Object Manipulation and Grasping,2003,Computer Graphics Forum,https://doi.org/10.1111/1467-8659.00678,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
38,doi:10.1109/cvpr52734.2025.02574,Object-Centric Prompt-Driven Vision-Language-Action Model for Robotic Manipulation,2025,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),https://doi.org/10.1109/cvpr52734.2025.02574,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
39,doi:10.1299/jsmermd.2012._1a1-l03_1,1A1-L03 Effect of object surface conditions on grasping force in object grasping by robotic hand with stiffness changeable skin mechanism(Robot Hand Mechanism and Grasping Strategy(1)),2012,The Proceedings of JSME annual Conference on Robotics and Mechatronics (Robomec),https://doi.org/10.1299/jsmermd.2012._1a1-l03_1,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
40,doi:10.48550/arxiv.2407.00451,Language-Guided Object-Centric Diffusion Policy for Generalizable and Collision-Aware Robotic Manipulation,2024,arXiv (Cornell University),https://doi.org/10.48550/arxiv.2407.00451,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
41,arxiv:2605.13117v1,SECOND-Grasp: Semantic Contact-guided Dexterous Grasping,2026,arXiv,http://arxiv.org/abs/2605.13117v1,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
42,arxiv:2606.09630v1,ReCoVLA: VLM-Guided Reward Compilation for Failure Recovery in Vision-Language-Action Policies,2026,arXiv,http://arxiv.org/abs/2606.09630v1,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
43,doi:10.1186/s40648-024-00273-3,Tactile sensor-less fingertip contact detection and force estimation for stable grasping with an under-actuated hand,2024,ROBOMECH Journal,https://doi.org/10.1186/s40648-024-00273-3,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
44,arxiv:2603.12193v1,SaPaVe: Towards Active Perception and Manipulation in Vision-Language-Action Models for Robotics,2026,arXiv,http://arxiv.org/abs/2603.12193v1,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
45,arxiv:2303.01310v3,Learning Language-Conditioned Deformable Object Manipulation with Graph Dynamics,2023,arXiv,http://arxiv.org/abs/2303.01310v3,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
46,arxiv:2503.08358v3,DG16M: A Large-Scale Dataset for Dual-Arm Grasping with Force-Optimized Grasps,2025,arXiv,http://arxiv.org/abs/2503.08358v3,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
47,doi:10.1109/icra57147.2024.10610890,Learning Language-Conditioned Deformable Object Manipulation with Graph Dynamics,2024,2024 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra57147.2024.10610890,Addresses grasping and language-conditioned manipulation or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Semantic force closure revisited keeps action-critical alternatives explicit until a physical observation collapses them.
